phase,eer,gender,minDCF,text,loop,word
eval,13.553333333333336,female,0.6069455782312932,0,1,0
eval,10.966666666666669,male,0.5398323129251702,0,1,0
eval,11.54,all,0.6217741496598634,0,1,0
eval,12.843537414965988,female,0.5606680272108843,3,1,3
eval,10.675,male,0.5034860544217682,3,1,3
eval,10.794557823129248,all,0.5335374149659864,3,1,3
eval,7.14285714285714,female,0.4601306122448986,6,1,6
eval,8.768707482993198,male,0.5524343537414964,6,1,6
eval,8.258503401360539,all,0.5234715646258509,6,1,6
eval,15.54,female,0.7432843537414963,1,1,1
eval,10.673333333333334,male,0.5973843537414963,1,1,1
eval,11.567346938775511,all,0.6974819047619047,1,1,1
eval,10.312925170068032,female,0.5983918367346935,5,1,5
eval,6.984999999999999,male,0.4335853741496602,5,1,5
eval,7.665306122448978,all,0.5363482993197286,5,1,5
eval,9.6,female,0.5170503401360549,9,1,9
eval,8.708333333333334,male,0.528032993197278,9,1,9
eval,9.044,all,0.596226938775511,9,1,9
eval,10.106666666666667,female,0.4702244897959177,2,1,2
eval,9.14965986394558,male,0.4920166666666668,2,1,2
eval,9.262585034013604,all,0.4893401360544211,2,1,2
eval,17.605442176870746,female,0.8697918367346944,4,1,4
eval,7.963333333333333,male,0.3988346938775506,4,1,4
eval,9.274666666666668,all,0.6163406802721083,4,1,4
eval,8.113333333333333,female,0.4175959183673473,7,1,7
eval,10.728333333333332,male,0.4863581632653053,7,1,7
eval,10.100680272108844,all,0.471300952380952,7,1,7
eval,9.813333333333334,female,0.492401360544217,8,1,8
eval,10.353741496598634,male,0.5526078231292519,8,1,8
eval,10.386666666666668,all,0.5393499319727886,8,1,8
eval,7.183673469387752,female,0.4518979591836728,9_9,2,9
eval,5.428571428571427,male,0.3503054421768709,9_9,2,9
eval,6.0,all,0.4216190476190477,9_9,2,9
eval,4.113333333333333,female,0.2300190476190478,6_6,2,6
eval,3.3503401360544194,male,0.21401224489796,6_6,2,6
eval,3.640816326530616,all,0.2240280272108834,6_6,2,6
eval,8.133333333333333,female,0.3942544217687065,7_7,2,7
