phase,eer,gender,minDCF,text,loop,word
eval,14.05442176870748,female,0.5754421768707476,0,1,0
eval,7.283333333333333,male,0.4253476190476191,0,1,0
eval,9.227210884353742,all,0.6365390476190466,0,1,0
eval,8.748299319727892,female,0.3978625850340138,3,1,3
eval,10.2687074829932,male,0.484349319727892,3,1,3
eval,9.668027210884356,all,0.4585058503401354,3,1,3
eval,6.453333333333333,female,0.3923020408163256,6,1,6
eval,7.380000000000001,male,0.4796166666666659,6,1,6
eval,7.109333333333333,all,0.4550525170068029,6,1,6
eval,14.193333333333332,female,0.6672680272108834,1,1,1
eval,10.806122448979592,male,0.646132653061225,1,1,1
eval,11.266666666666666,all,0.7087714285714292,1,1,1
eval,9.82,female,0.6013931972789118,5,1,5
eval,6.75170068027211,male,0.4025299319727899,5,1,5
eval,7.077333333333333,all,0.4868933333333338,5,1,5
eval,9.693333333333332,female,0.5357551020408158,9,1,9
eval,8.933333333333334,male,0.5129234693877557,9,1,9
eval,9.16190476190476,all,0.541224761904761,9,1,9
eval,10.26,female,0.4638761904761899,2,1,2
eval,11.955782312925168,male,0.5746785714285721,2,1,2
eval,11.782666666666666,all,0.5587289795918378,2,1,2
eval,20.94,female,0.8715387755102034,4,1,4
eval,8.755102040816332,male,0.438361904761904,4,1,4
eval,10.454421768707478,all,0.6311025850340132,4,1,4
eval,7.782312925170065,female,0.3719551020408161,7,1,7
eval,7.983333333333334,male,0.4024884353741498,7,1,7
eval,8.033333333333333,all,0.4023311564625847,7,1,7
eval,9.093333333333334,female,0.4942489795918357,8,1,8
eval,10.3,male,0.5569527210884351,8,1,8
eval,10.836,all,0.5837311564625842,8,1,8
eval,8.033333333333333,female,0.395972789115647,9_9,2,9
eval,5.2040816326530575,male,0.3526792517006801,9_9,2,9
eval,6.276,all,0.4282800000000003,9_9,2,9
eval,2.666666666666667,female,0.145450340136055,6_6,2,6
eval,3.581666666666666,male,0.2133275510204077,6_6,2,6
eval,3.3578231292517025,all,0.195757006802721,6_6,2,6
eval,6.965986394557822,female,0.2984312925170058,7_7,2,7
eval,5.888333333333334,male,0.3009551020408154,7_7,2,7
eval,6.500680272108839,all,0.3242854421768696,7_7,2,7
eval,3.755102040816327,female,0.1591591836734684,3_3,2,3
eval,4.066666666666666,male,0.211860544217686,3_3,2,3
eval,4.088,all,0.2071453061224497,3_3,2,3
eval,3.473333333333333,female,0.2002598639455781,8_8,2,8
eval,5.612244897959185,male,0.2906156462585024,8_8,2,8
eval,5.953741496598641,all,0.3087161904761905,8_8,2,8
eval,10.966666666666669,female,0.5557646258503399,1_1,2,1
eval,8.068333333333333,male,0.4910115646258514,1_1,2,1
eval,8.979591836734691,all,0.5878865306122446,1_1,2,1
eval,5.714285714285716,female,0.3378666666666672,2_2,2,2
eval,6.408163265306122,male,0.3330486394557833,2_2,2,2
eval,6.440816326530607,all,0.3477561904761906,2_2,2,2
eval,10.625850340136056,female,0.655408163265306,4_4,2,4
eval,2.8673469387755057,male,0.1607414965986395,4_4,2,4
eval,4.391836734693877,all,0.3624704761904765,4_4,2,4
eval,8.843537414965985,female,0.4182231292517009,5_5,2,5
eval,4.4421768707483045,male,0.2863853741496605,5_5,2,5
eval,5.648979591836733,all,0.4018655782312914,5_5,2,5
eval,7.84,female,0.3717115646258493,0_0,2,0
eval,4.517006802721091,male,0.3422064625850335,0_0,2,0
eval,5.970666666666666,all,0.4146299319727881,0_0,2,0
eval,5.401360544217681,female,0.2884897959183681,9_9_9,3,9
