phase,eer,gender,minDCF,text,loop,word
eval,16.439999999999998,female,0.62953469387755,0,1,0
eval,7.802721088435371,male,0.387843197278912,0,1,0
eval,9.779591836734692,all,0.620291972789115,0,1,0
eval,10.606666666666667,female,0.5105292517006812,3,1,3
eval,9.808333333333334,male,0.4597006802721082,3,1,3
eval,9.698666666666666,all,0.4800604081632663,3,1,3
eval,5.54,female,0.335253061224489,6,1,6
eval,7.061224489795914,male,0.4537656462585027,6,1,6
eval,6.50612244897959,all,0.4195967346938776,6,1,6
eval,18.446666666666665,female,0.7240272108843538,1,1,1
eval,8.846938775510205,male,0.5556874149659868,1,1,1
eval,10.857142857142854,all,0.7762859863945576,1,1,1
eval,14.9,female,0.7119401360544211,5,1,5
eval,6.97,male,0.4045047619047611,5,1,5
eval,8.049333333333333,all,0.5887409523809517,5,1,5
eval,12.453333333333331,female,0.6076857142857137,9,1,9
eval,11.033333333333331,male,0.5815557823129255,9,1,9
eval,11.12108843537415,all,0.6428813605442185,9,1,9
eval,8.625850340136054,female,0.4481074829931975,2,1,2
eval,9.785,male,0.5098867346938777,2,1,2
eval,9.612,all,0.512163537414965,2,1,2
eval,18.28,female,0.8486979591836739,4,1,4
eval,7.962585034013603,male,0.3795534013605451,4,1,4
eval,9.48843537414966,all,0.6461123809523813,4,1,4
eval,8.639455782312922,female,0.4507115646258492,7,1,7
eval,10.564625850340136,male,0.4819380952380946,7,1,7
eval,10.468027210884356,all,0.4933725170068018,7,1,7
eval,8.533333333333333,female,0.4745727891156454,8,1,8
eval,12.357142857142856,male,0.6566207482993193,8,1,8
eval,12.062585034013606,all,0.6405885714285723,8,1,8
eval,7.033333333333333,female,0.42467074829932,9_9,2,9
eval,6.528333333333333,male,0.4184323129251694,9_9,2,9
eval,6.898666666666667,all,0.4595831292517001,9_9,2,9
eval,3.3877551020408125,female,0.2200068027210892,6_6,2,6
eval,3.173469387755101,male,0.2332360544217689,6_6,2,6
eval,3.313333333333333,all,0.2376465306122439,6_6,2,6
eval,6.666666666666665,female,0.3220748299319728,7_7,2,7
eval,6.81,male,0.2952639455782308,7_7,2,7
eval,7.25170068027211,all,0.3171311564625857,7_7,2,7
eval,7.156462585034018,female,0.3131523809523814,3_3,2,3
eval,5.46,male,0.2819554421768708,3_3,2,3
eval,6.370666666666666,all,0.3182231292517016,3_3,2,3
eval,3.5646258503401307,female,0.2142557823129262,8_8,2,8
eval,4.166666666666663,male,0.2781163265306122,8_8,2,8
eval,5.094666666666667,all,0.295637278911565,8_8,2,8
eval,12.17687074829932,female,0.5731047619047624,1_1,2,1
eval,5.438775510204086,male,0.3637751700680262,1_1,2,1
eval,6.848,all,0.4320046258503405,1_1,2,1
eval,5.56,female,0.3014789115646256,2_2,2,2
eval,5.9,male,0.3818465986394559,2_2,2,2
eval,5.873333333333333,all,0.3698359183673466,2_2,2,2
eval,15.633333333333333,female,0.7414816326530616,4_4,2,4
eval,4.641666666666667,male,0.274771088435375,4_4,2,4
eval,7.055782312925174,all,0.5415276190476198,4_4,2,4
eval,8.190476190476193,female,0.3731387755102038,5_5,2,5
eval,3.3883333333333336,male,0.2034452380952388,5_5,2,5
eval,4.3047619047619,all,0.2833327891156469,5_5,2,5
eval,9.84,female,0.4032761904761894,0_0,2,0
eval,4.891156462585034,male,0.3021884353741492,0_0,2,0
eval,5.96,all,0.3525986394557824,0_0,2,0
eval,4.24,female,0.2239006802721093,9_9_9,3,9
eval,5.098639455782317,male,0.3454414965986396,9_9_9,3,9
eval,5.301333333333334,all,0.339478095238096,9_9_9,3,9
eval,6.448979591836734,female,0.2500190476190478,0_0_0,3,0
eval,3.3741496598639453,male,0.1847272108843545,0_0_0,3,0
eval,4.253061224489796,all,0.253287619047619,0_0_0,3,0
eval,2.911564625850338,female,0.1391537414965996,2_2_2,3,2
eval,4.755102040816328,male,0.2618081632653063,2_2_2,3,2
eval,4.414666666666667,all,0.2342223129251704,2_2_2,3,2
eval,1.3066666666666666,female,0.092689795918367,6_6_6,3,6
eval,1.5136054421768683,male,0.0846455782312926,6_6_6,3,6
eval,1.432,all,0.0984051700680271,6_6_6,3,6
eval,6.435374149659867,female,0.3067346938775503,1_1_1,3,1
eval,3.1190476190476213,male,0.2680853741496606,1_1_1,3,1
eval,4.9013333333333335,all,0.3901586394557813,1_1_1,3,1
eval,3.293333333333333,female,0.174907482993197,3_3_3,3,3
eval,2.5204081632653086,male,0.1298765306122447,3_3_3,3,3
eval,2.6133333333333333,all,0.1430351020408172,3_3_3,3,3
eval,3.1156462585034017,female,0.1767700680272108,7_7_7,3,7
eval,4.523809523809518,male,0.2475010204081639,7_7_7,3,7
eval,4.525170068027206,all,0.2327523809523813,7_7_7,3,7
eval,3.8733333333333335,female,0.241706122448979,5_5_5,3,5
eval,2.8537414965986385,male,0.2157428571428563,5_5_5,3,5
eval,3.108,all,0.248684081632653,5_5_5,3,5
eval,8.04,female,0.4899823129251692,4_4_4,3,4
eval,2.505,male,0.1446619047619045,4_4_4,3,4
eval,4.242176870748304,all,0.3340081632653053,4_4_4,3,4
eval,1.1156462585034,female,0.0758517006802712,8_8_8,3,8
eval,2.6366666666666667,male,0.1436707482993193,8_8_8,3,8
eval,2.909333333333333,all,0.1540993197278908,8_8_8,3,8
eval,1.0266666666666666,female,0.0637619047619047,2_2_2_2,4,2
eval,1.7721088435374122,male,0.1125295918367344,2_2_2_2,4,2
eval,1.61904761904762,all,0.1032008163265315,2_2_2_2,4,2
eval,2.7755102040816326,female,0.2103428571428576,9_9_9_9,4,9
eval,2.1564625850340136,male,0.1944479591836725,9_9_9_9,4,9
eval,3.1074829931972747,all,0.2729763265306132,9_9_9_9,4,9
eval,1.0476190476190528,female,0.0448176870748305,7_7_7_7,4,7
eval,2.388333333333333,male,0.1002091836734692,7_7_7_7,4,7
eval,2.4146666666666667,all,0.0971861224489796,7_7_7_7,4,7
eval,1.153333333333333,female,0.0567197278911559,3_3_3_3,4,3
eval,1.9283333333333328,male,0.1302632653061234,3_3_3_3,4,3
eval,1.8186666666666669,all,0.1157115646258506,3_3_3_3,4,3
eval,4.1000000000000005,female,0.1597877551020416,0_0_0_0,4,0
eval,1.6870748299319782,male,0.0812683673469388,0_0_0_0,4,0
eval,2.4706666666666663,all,0.1320946938775509,0_0_0_0,4,0
eval,1.9727891156462565,female,0.13806530612245,5_5_5_5,4,5
eval,1.38,male,0.0815965986394553,5_5_5_5,4,5
eval,1.78,all,0.1285931972789107,5_5_5_5,4,5
eval,1.3469387755102091,female,0.0888054421768711,6_6_6_6,4,6
eval,1.7755102040816315,male,0.1440564625850331,6_6_6_6,4,6
eval,2.0106666666666664,all,0.1532302040816332,6_6_6_6,4,6
eval,1.823129251700684,female,0.1142000000000004,8_8_8_8,4,8
eval,2.363945578231297,male,0.1978180272108846,8_8_8_8,4,8
eval,2.4866666666666664,all,0.1885863945578237,8_8_8_8,4,8
eval,4.775510204081634,female,0.3576394557823137,1_1_1_1,4,1
eval,2.2585034013605454,male,0.1720768707482999,1_1_1_1,4,1
eval,2.8826666666666667,all,0.2487259863945572,1_1_1_1,4,1
eval,7.59183673469388,female,0.5562544217687073,4_4_4_4,4,4
eval,0.8916666666666666,male,0.0750775510204072,4_4_4_4,4,4
eval,2.402721088435378,all,0.2351110204081623,4_4_4_4,4,4
eval,2.44,female,0.1250517006802731,1_1_1_1_1,5,1
eval,1.8333333333333317,male,0.1507064625850345,1_1_1_1_1,5,1
eval,2.072,all,0.1444946938775511,1_1_1_1_1,5,1
eval,1.6870748299319782,female,0.1382340136054426,5_5_5_5_5,5,5
eval,1.3129251700680244,male,0.1108792517006797,5_5_5_5_5,5,5
eval,1.4231292517006833,all,0.1215504761904768,5_5_5_5_5,5,5
eval,4.14,female,0.2894312925170073,4_4_4_4_4,5,4
eval,0.5700000000000001,male,0.0361595238095245,4_4_4_4_4,5,4
eval,1.8653333333333333,all,0.1599842176870745,4_4_4_4_4,5,4
eval,0.8163265306122436,female,0.0425891156462588,3_3_3_3_3,5,3
eval,1.195,male,0.0793166666666666,3_3_3_3_3,5,3
eval,1.236,all,0.0719439455782317,3_3_3_3_3,5,3
eval,0.1496598639455837,female,0.0133142857142848,6_6_6_6_6,5,6
eval,0.6383333333333334,male,0.0560241496598632,6_6_6_6_6,5,6
eval,0.584,all,0.0466217687074827,6_6_6_6_6,5,6
eval,1.0476190476190528,female,0.0609564625850343,2_2_2_2_2,5,2
eval,1.7925170068027183,male,0.126827210884354,2_2_2_2_2,5,2
eval,1.665306122448984,all,0.113414693877552,2_2_2_2_2,5,2
eval,0.5,female,0.0364761904761911,8_8_8_8_8,5,8
eval,1.704081632653065,male,0.1336231292517003,8_8_8_8_8,5,8
eval,1.809523809523805,all,0.1198933333333337,8_8_8_8_8,5,8
eval,0.6802721088435382,female,0.0357959183673476,7_7_7_7_7,5,7
eval,1.6122448979591808,male,0.1136380952380954,7_7_7_7_7,5,7
eval,1.7653333333333334,all,0.1010198639455781,7_7_7_7_7,5,7
eval,2.3266666666666667,female,0.1110612244897959,0_0_0_0_0,5,0
eval,1.418367346938776,male,0.0838568027210881,0_0_0_0_0,5,0
eval,1.912925170068025,all,0.1002089795918361,0_0_0_0_0,5,0
eval,1.455782312925169,female,0.1285088435374144,9_9_9_9_9,5,9
eval,2.9883333333333333,male,0.161240816326531,9_9_9_9_9,5,9
eval,2.974149659863945,all,0.1603556462585033,9_9_9_9_9,5,9
