phase,eer,gender,minDCF,text,loop,word
eval,14.136054421768709,female,0.5687238095238086,0,1,0
eval,8.488333333333333,male,0.4798401360544216,0,1,0
eval,10.433333333333334,all,0.6246791836734693,0,1,0
eval,9.292517006802726,female,0.4331183673469378,3,1,3
eval,9.958333333333332,male,0.4637693877551013,3,1,3
eval,9.825850340136055,all,0.4740019047619048,3,1,3
eval,5.673469387755104,female,0.3610231292517005,6,1,6
eval,7.503401360544215,male,0.4625149659863942,6,1,6
eval,7.242666666666667,all,0.4440889795918362,6,1,6
eval,20.08,female,0.7296285714285705,1,1,1
eval,11.66,male,0.6313210884353748,1,1,1
eval,12.930612244897954,all,0.7639717006802713,1,1,1
eval,9.106666666666667,female,0.49871156462585,5,1,5
eval,7.501666666666666,male,0.4317914965986397,5,1,5
eval,7.823129251700678,all,0.5087580952380955,5,1,5
eval,11.687074829931976,female,0.6877442176870754,9,1,9
eval,7.986666666666667,male,0.5023537414965981,9,1,9
eval,8.805442176870748,all,0.6127025850340136,9,1,9
eval,10.911564625850346,female,0.4908095238095231,2,1,2
eval,11.251700680272114,male,0.562314285714285,2,1,2
eval,10.821768707482992,all,0.5411050340136057,2,1,2
eval,14.707482993197274,female,0.7342394557823135,4,1,4
eval,8.738333333333333,male,0.4074880952380943,4,1,4
eval,9.893877551020411,all,0.6052446258503399,4,1,4
eval,9.98639455782313,female,0.4468748299319725,7,1,7
eval,8.775510204081638,male,0.4132292517006812,7,1,7
eval,9.42857142857143,all,0.4618405442176863,7,1,7
eval,6.054421768707485,female,0.3766176870748294,8,1,8
eval,11.04,male,0.553661904761904,8,1,8
eval,10.595918367346934,all,0.5323640816326534,8,1,8
eval,4.802721088435369,female,0.3000857142857147,9_9,2,9
eval,5.329931972789115,male,0.3396353741496603,9_9,2,9
eval,5.612,all,0.3639621768707485,9_9,2,9
eval,4.557823129251704,female,0.2305306122448987,6_6,2,6
eval,3.527210884353737,male,0.2331486394557821,6_6,2,6
eval,3.576,all,0.2294538775510205,6_6,2,6
eval,7.979999999999999,female,0.2917265306122444,7_7,2,7
eval,5.02040816326531,male,0.2663612244897959,7_7,2,7
eval,6.017333333333333,all,0.3086756462585024,7_7,2,7
eval,4.816326530612248,female,0.2418598639455787,3_3,2,3
eval,4.590000000000001,male,0.2170976190476199,3_3,2,3
eval,4.9013333333333335,all,0.2450865306122457,3_3,2,3
eval,3.733333333333334,female,0.22021768707483,8_8,2,8
eval,5.159863945578236,male,0.3234517006802719,8_8,2,8
eval,4.941496598639461,all,0.2998236734693886,8_8,2,8
eval,11.863945578231297,female,0.5614312925170066,1_1,2,1
eval,6.224489795918364,male,0.4057853741496593,1_1,2,1
eval,7.853333333333333,all,0.5314378231292518,1_1,2,1
eval,6.557823129251705,female,0.3258176870748292,2_2,2,2
eval,7.323129251700678,male,0.3925170068027204,2_2,2,2
eval,7.085714285714284,all,0.373872925170067,2_2,2,2
eval,14.027210884353746,female,0.6916299319727888,4_4,2,4
eval,5.171666666666667,male,0.2824068027210878,4_4,2,4
eval,6.732,all,0.433035646258503,4_4,2,4
eval,6.673333333333334,female,0.3313414965986401,5_5,2,5
eval,3.881666666666667,male,0.2231598639455779,5_5,2,5
eval,4.457333333333334,all,0.2881804081632648,5_5,2,5
eval,9.58,female,0.4038353741496593,0_0,2,0
eval,4.256666666666667,male,0.3191343537414965,0_0,2,0
eval,6.805442176870747,all,0.4700930612244903,0_0,2,0
eval,4.272108843537414,female,0.2558353741496608,9_9_9,3,9
eval,3.581632653061229,male,0.2229768707482989,9_9_9,3,9
eval,3.713333333333333,all,0.2334089795918372,9_9_9,3,9
eval,7.129251700680273,female,0.2966721088435369,0_0_0,3,0
eval,3.655,male,0.1967006802721081,0_0_0,3,0
eval,5.2625850340136,all,0.3216887074829928,0_0_0,3,0
eval,2.17687074829932,female,0.126144217687074,2_2_2,3,2
eval,5.141666666666667,male,0.2781394557823133,2_2_2,3,2
eval,4.548,all,0.2456141496598639,2_2_2,3,2
eval,1.0933333333333333,female,0.0616884353741502,6_6_6,3,6
eval,1.64,male,0.1121248299319722,6_6_6,3,6
eval,1.5374149659863945,all,0.1005662585034009,6_6_6,3,6
eval,7.564625850340134,female,0.3762571428571424,1_1_1,3,1
eval,4.4421768707483045,male,0.2598717687074833,1_1_1,3,1
eval,5.227210884353739,all,0.311118095238096,1_1_1,3,1
eval,3.0068027210884307,female,0.1325959183673465,3_3_3,3,3
eval,3.8666666666666663,male,0.2039217687074833,3_3_3,3,3
eval,3.608163265306119,all,0.1872587755102045,3_3_3,3,3
eval,4.653061224489797,female,0.2318068027210894,7_7_7,3,7
eval,3.86,male,0.2025772108843542,7_7_7,3,7
eval,4.221333333333333,all,0.2236731972789119,7_7_7,3,7
eval,4.626666666666666,female,0.2823156462585038,5_5_5,3,5
eval,3.0714285714285694,male,0.2382142857142854,5_5_5,3,5
eval,4.177333333333333,all,0.3259926530612237,5_5_5,3,5
eval,10.489795918367353,female,0.5611782312925176,4_4_4,3,4
eval,2.8016666666666667,male,0.1338003401360536,4_4_4,3,4
eval,4.521333333333334,all,0.3696585034013601,4_4_4,3,4
eval,3.026666666666667,female,0.1595387755102039,8_8_8,3,8
eval,2.856666666666667,male,0.1768693877551029,8_8_8,3,8
eval,3.170666666666667,all,0.190207346938776,8_8_8,3,8
eval,1.8266666666666669,female,0.0970993197278914,2_2_2_2,4,2
eval,1.7278911564625798,male,0.1134809523809526,2_2_2_2,4,2
eval,1.9319727891156435,all,0.1223039455782303,2_2_2_2,4,2
eval,3.5733333333333333,female,0.2033292517006793,9_9_9_9,4,9
eval,2.9166666666666665,male,0.2438649659863956,9_9_9_9,4,9
eval,4.34,all,0.3179659863945586,9_9_9_9,4,9
eval,2.1133333333333333,female,0.1123183673469382,7_7_7_7,4,7
eval,2.51020408163265,male,0.1038931972789113,7_7_7_7,4,7
eval,2.6748299319727886,all,0.1218331972789114,7_7_7_7,4,7
eval,2.2176870748299327,female,0.1124503401360535,3_3_3_3,4,3
eval,2.0616666666666665,male,0.1433955782312921,3_3_3_3,4,3
eval,2.9006802721088465,all,0.1740206802721078,3_3_3_3,4,3
eval,2.4217687074829963,female,0.1256802721088442,0_0_0_0,4,0
eval,2.353333333333333,male,0.1212125850340138,0_0_0_0,4,0
eval,2.825333333333333,all,0.1547423129251691,0_0_0_0,4,0
eval,3.12,female,0.1571414965986396,5_5_5_5,4,5
eval,2.058333333333333,male,0.1492227891156468,5_5_5_5,4,5
eval,2.5224489795918403,all,0.180457142857142,5_5_5_5,4,5
eval,1.3666666666666667,female,0.081533333333333,6_6_6_6,4,6
eval,1.959183673469389,male,0.1224170068027209,6_6_6_6,4,6
eval,2.005442176870753,all,0.1307757823129241,6_6_6_6,4,6
eval,1.04,female,0.0456857142857151,8_8_8_8,4,8
eval,2.7833333333333337,male,0.12743231292517,8_8_8_8,4,8
eval,2.797333333333333,all,0.1201632653061217,8_8_8_8,4,8
eval,5.074829931972791,female,0.2874952380952389,1_1_1_1,4,1
eval,2.9523809523809508,male,0.2391391156462586,1_1_1_1,4,1
eval,3.9546666666666663,all,0.3382936054421771,1_1_1_1,4,1
eval,6.506666666666666,female,0.4155401360544215,4_4_4_4,4,4
eval,1.2993197278911572,male,0.0812999999999999,4_4_4_4,4,4
eval,3.0893333333333333,all,0.2890699319727899,4_4_4_4,4,4
eval,2.033333333333333,female,0.154386394557824,1_1_1_1_1,5,1
eval,2.1496598639455744,male,0.1652928571428568,1_1_1_1_1,5,1
eval,2.4517006802721064,all,0.164157551020409,1_1_1_1_1,5,1
eval,2.08,female,0.144751020408163,5_5_5_5_5,5,5
eval,0.7176870748299313,male,0.0450778911564626,5_5_5_5_5,5,5
eval,1.123809523809527,all,0.1098048979591826,5_5_5_5_5,5,5
eval,6.413333333333333,female,0.4382857142857136,4_4_4_4_4,5,4
eval,1.5816666666666666,male,0.0801047619047616,4_4_4_4_4,5,4
eval,2.76,all,0.2101404081632646,4_4_4_4_4,5,4
eval,0.7000000000000001,female,0.0425891156462588,3_3_3_3_3,5,3
eval,1.1734693877550997,male,0.0775159863945569,3_3_3_3_3,5,3
eval,1.2146666666666666,all,0.0768454421768714,3_3_3_3_3,5,3
eval,1.0340136054421745,female,0.0360544217687074,6_6_6_6_6,5,6
eval,0.6802721088435382,male,0.0680778911564619,6_6_6_6_6,5,6
eval,0.9186666666666666,all,0.0716527891156458,6_6_6_6_6,5,6
eval,1.7551020408163254,female,0.0787374149659868,2_2_2_2_2,5,2
eval,1.4783333333333335,male,0.0888506802721098,2_2_2_2_2,5,2
eval,1.6054421768707527,all,0.0945521088435368,2_2_2_2_2,5,2
eval,1.92,female,0.1158326530612249,8_8_8_8_8,5,8
eval,1.7633333333333334,male,0.0859574829931971,8_8_8_8_8,5,8
eval,2.068027210884349,all,0.1302691156462584,8_8_8_8_8,5,8
eval,2.56,female,0.1201074829931981,7_7_7_7_7,5,7
eval,2.348333333333333,male,0.1064615646258494,7_7_7_7_7,5,7
eval,2.8000000000000025,all,0.1661594557823123,7_7_7_7_7,5,7
eval,1.3066666666666666,female,0.065718367346939,0_0_0_0_0,5,0
eval,1.6583333333333332,male,0.0910452380952373,0_0_0_0_0,5,0
eval,1.7346666666666666,all,0.0961521088435374,0_0_0_0_0,5,0
