word,accuracy,var
7,0.9949537037037036,1.3091563786010673e-06
0,0.9936111111111111,5.308641975308859e-06
6,0.9919444444444445,1.8518518518518207e-06
9,0.9919444444444444,2.9629629629627825e-06
8,0.9906481481481482,3.0452674897118766e-06
3,0.9905092592592591,3.6548353909466508e-06
5,0.9889814814814816,6.131687242798402e-06
1,0.9874537037037037,1.1247427983538967e-05
4,0.9856481481481482,3.363168724279736e-05
2,0.9844907407407407,1.1617798353909095e-05
