word,accuracy,var
7,0.9938819444444444,6.905147707231253e-06
0,0.9922916666666667,1.1316358024691431e-05
9,0.9921249999999999,2.3551587301585954e-06
6,0.9910416666666667,4.910714285713955e-06
3,0.9892986111111111,7.6674933862434e-06
8,0.9889027777777777,1.3413359788359985e-05
5,0.9880694444444444,7.358686067019265e-06
1,0.9864236111111111,1.1798886684303063e-05
4,0.9842361111111111,3.136662257495513e-05
2,0.9828680555555556,2.354844576719505e-05
