word,accuracy,var
7,0.9933765432098765,8.340877914952354e-06
0,0.9920370370370372,1.0485339506172916e-05
9,0.9916666666666666,3.951388888888704e-06
6,0.9904074074074073,7.91743827160474e-06
3,0.988783950617284,9.092935528120441e-06
8,0.988283950617284,1.5183213305898864e-05
5,0.9876172839506173,8.278892318244084e-06
1,0.9854135802469136,1.9505486968449587e-05
4,0.9835432098765432,3.176680384087724e-05
2,0.9829197530864197,2.0628943758572742e-05
