phase,eer,gender,minDCF,text,loop,word
eval,5.537414965986399,female,0.3231265306122453,0,1,0
eval,5.701666666666667,male,0.3208925170068026,0,1,0
eval,6.498666666666667,all,0.3737790476190479,0,1,0
eval,5.959183673469393,female,0.2907088435374155,3,1,3
eval,8.619047619047615,male,0.3900962585034009,3,1,3
eval,8.077333333333334,all,0.3687646258503406,3,1,3
eval,4.217687074829934,female,0.2594394557823125,6,1,6
eval,6.365,male,0.398180272108844,6,1,6
eval,6.08163265306122,all,0.3714459863945585,6,1,6
eval,10.193333333333332,female,0.4877197278911573,1,1,1
eval,8.405,male,0.4963976190476199,1,1,1
eval,8.94421768707483,all,0.5366957823129251,1,1,1
eval,9.033333333333331,female,0.4875265306122454,5,1,5
eval,5.006802721088432,male,0.2942404761904756,5,1,5
eval,5.958666666666667,all,0.4052802721088428,5,1,5
eval,5.836734693877554,female,0.3604612244897968,9,1,9
eval,5.515,male,0.3675132653061218,9,1,9
eval,5.874829931972792,all,0.3850873469387754,9,1,9
eval,8.31292517006803,female,0.3361414965986396,2,1,2
eval,8.248333333333333,male,0.4378081632653063,2,1,2
eval,8.402721088435372,all,0.4217904761904768,2,1,2
eval,10.70748299319728,female,0.6288761904761908,4,1,4
eval,7.76,male,0.3506482993197284,4,1,4
eval,8.595918367346943,all,0.5007831292517005,4,1,4
eval,4.086666666666667,female,0.2344707482993203,7,1,7
eval,6.158333333333333,male,0.336162244897959,7,1,7
eval,6.013605442176873,all,0.3167964625850348,7,1,7
eval,5.3933333333333335,female,0.3109659863945578,8,1,8
eval,8.14965986394558,male,0.4386044217687065,8,1,8
eval,7.9999999999999964,all,0.4134027210884353,8,1,8
eval,2.1496598639455744,female,0.1362544217687065,9_9,2,9
eval,1.6768707482993197,male,0.1140826530612247,9_9,2,9
eval,2.2533333333333334,all,0.1553178231292511,9_9,2,9
eval,1.224489795918371,female,0.0653006802721087,6_6,2,6
eval,2.017006802721089,male,0.1395129251700677,6_6,2,6
eval,2.027210884353736,all,0.1295727891156454,6_6,2,6
eval,1.4285714285714235,female,0.0705741496598643,7_7,2,7
eval,2.517006802721089,male,0.1280751700680275,7_7,2,7
eval,2.7053333333333334,all,0.1296293877551029,7_7,2,7
eval,1.7414965986394582,female,0.115907482993197,3_3,2,3
eval,3.14,male,0.152037074829932,3_3,2,3
eval,3.009333333333333,all,0.1507023129251703,3_3,2,3
eval,1.9727891156462565,female,0.0970054421768709,8_8,2,8
eval,3.0544217687074826,male,0.213969047619047,8_8,2,8
eval,3.2626666666666666,all,0.2016887074829928,8_8,2,8
eval,4.312925170068027,female,0.2620421768707489,1_1,2,1
eval,3.316326530612246,male,0.2331149659863954,1_1,2,1
eval,4.052,all,0.259189387755102,1_1,2,1
