phase,eer,gender,minDCF,text,loop,word
eval,10.204081632653061,female,0.8038136054421766,9_1,2,9
eval,11.078333333333333,male,0.857091836734693,9_1,2,9
eval,11.439455782312924,all,0.8522174149659854,9_1,2,9
eval,10.74,female,0.7918204081632657,9_6,2,9
eval,10.33,male,0.7928969387755108,9_6,2,9
eval,10.841333333333333,all,0.8387855782312932,9_6,2,9
eval,15.333333333333332,female,0.8479700680272113,1_6,2,1
eval,9.251700680272112,male,0.807856462585035,1_6,2,1
eval,10.86,all,0.8640146938775514,1_6,2,1
eval,12.299319727891156,female,0.8426312925170077,1_9,2,1
eval,11.394557823129247,male,0.8642540816326533,1_9,2,1
eval,12.171999999999999,all,0.9007994557823131,1_9,2,1
eval,11.4421768707483,female,0.7673115646258499,9_0,2,9
eval,11.65,male,0.831965986394558,9_0,2,9
eval,12.477333333333334,all,0.854756734693878,9_0,2,9
eval,7.931972789115649,female,0.6997632653061218,6_3,2,6
eval,10.081666666666667,male,0.7796925170068016,6_3,2,6
eval,10.160544217687073,all,0.7795390476190475,6_3,2,6
eval,12.113333333333333,female,0.8785578231292512,0_9,2,0
eval,11.305,male,0.8509581632653054,0_9,2,0
eval,12.32108843537415,all,0.9008922448979589,0_9,2,0
eval,12.44897959183674,female,0.7745551020408153,6_1,2,6
eval,9.299319727891152,male,0.7804448979591836,6_1,2,6
eval,10.304761904761905,all,0.8158500680272114,6_1,2,6
eval,9.48299319727891,female,0.7902802721088443,3_9,2,3
eval,10.959183673469386,male,0.8175979591836731,3_9,2,3
eval,11.108,all,0.8411036734693874,3_9,2,3
eval,12.153333333333332,female,0.8424435374149667,9_3,2,9
eval,10.166666666666666,male,0.786202380952381,9_3,2,9
eval,11.405333333333335,all,0.8797741496598649,9_3,2,9
eval,10.113333333333333,female,0.7646421768707481,1_0,2,1
eval,12.085034013605444,male,0.8470564625850348,1_0,2,1
eval,12.8,all,0.8701689795918374,1_0,2,1
eval,9.82312925170068,female,0.7367292517006796,3_1,2,3
eval,9.438333333333333,male,0.759808163265305,3_1,2,3
eval,9.90204081632653,all,0.7801137414965982,3_1,2,3
eval,12.380952380952381,female,0.8042476190476197,1_3,2,1
eval,11.32,male,0.8023727891156459,1_3,2,1
eval,11.976,all,0.8514786394557825,1_3,2,1
eval,13.360544217687076,female,0.8416748299319734,0_1,2,0
eval,12.360544217687075,male,0.8634884353741507,0_1,2,0
eval,13.203999999999999,all,0.9040190476190472,0_1,2,0
eval,12.606666666666666,female,0.8475809523809515,0_3,2,0
eval,12.738333333333332,male,0.8368782312925171,0_3,2,0
eval,13.111999999999998,all,0.892156190476191,0_3,2,0
eval,8.673333333333332,female,0.6888503401360538,6_9,2,6
eval,9.476190476190471,male,0.7559173469387754,6_9,2,6
eval,10.092517006802726,all,0.7930223129251709,6_9,2,6
eval,11.374149659863942,female,0.7740530612244908,6_0,2,6
eval,9.554421768707488,male,0.7844758503401359,6_0,2,6
eval,10.421333333333333,all,0.8349757823129256,6_0,2,6
eval,11.333333333333329,female,0.8749346938775517,0_6,2,0
eval,11.806666666666667,male,0.8576962585034017,0_6,2,0
eval,11.776870748299316,all,0.8627431292517004,0_6,2,0
eval,12.8,female,0.8946258503401362,3_0,2,3
eval,14.258503401360546,male,0.8539238095238098,3_0,2,3
eval,14.411999999999999,all,0.8753227210884357,3_0,2,3
eval,8.18,female,0.6794353741496608,3_6,2,3
eval,9.613333333333333,male,0.7914435374149661,3_6,2,3
eval,9.363265306122448,all,0.7729091156462587,3_6,2,3
