phase,eer,gender,minDCF,text,loop,word
eval,6.713333333333334,female,0.3858517006802727,0,1,0
eval,6.461666666666667,male,0.3633479591836731,0,1,0
eval,7.140136054421764,all,0.4078285714285716,0,1,0
eval,4.54,female,0.2430517006802731,3,1,3
eval,7.868333333333332,male,0.4026693877551018,3,1,3
eval,7.466666666666668,all,0.3720478911564623,3,1,3
eval,4.5600000000000005,female,0.2627551020408164,6,1,6
eval,4.47,male,0.2913653061224492,6,1,6
eval,4.64489795918367,all,0.2884585034013596,6,1,6
eval,8.526666666666667,female,0.415047619047619,1,1,1
eval,6.704081632653058,male,0.4286329931972786,1,1,1
eval,7.406802721088434,all,0.5221741496598643,1,1,1
eval,8.58503401360544,female,0.4406068027210876,5,1,5
eval,5.215,male,0.3434261904761911,5,1,5
eval,6.6639455782312895,all,0.4636892517006794,5,1,5
eval,6.526666666666666,female,0.3385755102040812,9,1,9
eval,7.4897959183673475,male,0.5001697278911555,9,1,9
eval,7.219047619047614,all,0.464935238095238,9,1,9
eval,6.833333333333333,female,0.3013619047619054,2,1,2
eval,10.133333333333333,male,0.5013680272108837,2,1,2
eval,9.58639455782313,all,0.455880544217688,2,1,2
eval,12.2,female,0.6566408163265314,4,1,4
eval,6.941666666666666,male,0.3791180272108845,4,1,4
eval,8.065333333333333,all,0.5345564625850335,4,1,4
eval,4.095238095238097,female,0.2476585034013607,7,1,7
eval,7.503401360544215,male,0.4136897959183672,7,1,7
eval,7.2026666666666666,all,0.3754008163265299,7,1,7
eval,4.068027210884351,female,0.2537619047619041,8,1,8
eval,7.225,male,0.3861023809523806,8,1,8
eval,7.254666666666666,all,0.3644674829931967,8,1,8
eval,1.6870748299319782,female,0.1281142857142859,9_9,2,9
eval,2.5272108843537366,male,0.1683741496598647,9_9,2,9
eval,2.558666666666667,all,0.1626068027210876,9_9,2,9
eval,2.4533333333333336,female,0.1471197278911568,6_6,2,6
eval,2.255102040816326,male,0.1537204081632647,6_6,2,6
eval,2.308,all,0.1484089795918358,6_6,2,6
eval,1.6462585034013657,female,0.0974653061224494,7_7,2,7
eval,2.425170068027216,male,0.1374275510204079,7_7,2,7
eval,2.400000000000002,all,0.1310731972789113,7_7,2,7
eval,1.3469387755102091,female,0.0491387755102031,3_3,2,3
eval,3.159863945578234,male,0.1752057823129261,3_3,2,3
eval,2.869333333333333,all,0.1466887074829928,3_3,2,3
eval,1.0933333333333333,female,0.0756258503401353,8_8,2,8
eval,3.423333333333333,male,0.2083445578231292,8_8,2,8
eval,3.3088435374149627,all,0.1887270748299315,8_8,2,8
eval,3.646258503401356,female,0.1925292517006811,1_1,2,1
eval,3.414965986394558,male,0.2774721088435372,1_1,2,1
eval,3.8346666666666662,all,0.2678473469387761,1_1,2,1
eval,2.530612244897956,female,0.1377605442176865,2_2,2,2
eval,2.9523809523809508,male,0.1726156462585031,2_2,2,2
eval,2.796,all,0.1592193197278914,2_2,2,2
eval,5.034013605442178,female,0.2919034013605437,4_4,2,4
eval,2.4566666666666666,male,0.1380761904761903,4_4,2,4
eval,2.966666666666667,all,0.1865945578231283,4_4,2,4
eval,4.7,female,0.2349265306122454,5_5,2,5
eval,1.5374149659863945,male,0.1144880952380944,5_5,2,5
eval,2.302666666666666,all,0.1724571428571435,5_5,2,5
eval,1.7278911564625798,female,0.1171891156462586,0_0,2,0
eval,2.2278911564625803,male,0.1258948979591843,0_0,2,0
eval,2.409333333333333,all,0.1511434013605443,0_0,2,0
eval,0.98,female,0.0554299319727896,9_9_9,3,9
eval,1.6266666666666665,male,0.1194721088435378,9_9_9,3,9
eval,1.7877551020408111,all,0.1191670748299318,9_9_9,3,9
eval,0.2993197278911563,female,0.016589115646258,0_0_0,3,0
eval,0.812925170068024,male,0.0404476190476199,0_0_0,3,0
eval,0.8299319727891108,all,0.0450429931972785,0_0_0,3,0
eval,1.850340136054418,female,0.1125061224489793,2_2_2,3,2
eval,2.493197278911563,male,0.1406557823129242,2_2_2,3,2
eval,2.3306666666666667,all,0.1416163265306125,2_2_2,3,2
eval,0.2448979591836764,female,0.018127891156462,6_6_6,3,6
eval,1.61904761904762,male,0.1072527210884349,6_6_6,3,6
eval,1.3823129251700703,all,0.0872462585034019,6_6_6,3,6
eval,1.850340136054418,female,0.1013265306122456,1_1_1,3,1
eval,2.425170068027216,male,0.1878142857142853,1_1_1,3,1
eval,3.5186666666666664,all,0.2430291156462584,1_1_1,3,1
eval,0.50340136054422,female,0.0248693877551028,3_3_3,3,3
eval,1.2176870748299318,male,0.0793506802721088,3_3_3,3,3
eval,1.137414965986394,all,0.0682865306122439,3_3_3,3,3
eval,0.3265306122449019,female,0.0341115646258507,7_7_7,3,7
eval,0.5066666666666666,male,0.0366003401360546,7_7_7,3,7
eval,0.496,all,0.0354157823129242,7_7_7,3,7
eval,1.4421768707483018,female,0.061247619047618,5_5_5,3,5
eval,0.3741496598639426,male,0.0200244897959179,5_5_5,3,5
eval,1.1506666666666667,all,0.0873787755102044,5_5_5,3,5
eval,4.1000000000000005,female,0.2427891156462578,4_4_4,3,4
eval,0.8133333333333332,male,0.0440037414965993,4_4_4,3,4
eval,1.6386666666666667,all,0.1558236734693878,4_4_4,3,4
eval,0.22,female,0.0129251700680272,8_8_8,3,8
eval,1.5204081632653077,male,0.090401360544217,8_8_8,3,8
eval,1.3795918367346949,all,0.0758669387755096,8_8_8,3,8
eval,0.5133333333333333,female,0.0154163265306121,2_2_2_2,4,2
eval,0.385,male,0.025669387755101,2_2_2_2,4,2
eval,0.3973333333333333,all,0.0224421768707476,2_2_2_2,4,2
eval,0.4599999999999999,female,0.0255265306122446,9_9_9_9,4,9
eval,0.7040816326530641,male,0.0507231292517011,9_9_9_9,4,9
eval,0.752,all,0.0497942857142861,9_9_9_9,4,9
eval,0.3,female,0.0184326530612254,7_7_7_7,4,7
eval,0.5616666666666666,male,0.0262465986394552,7_7_7_7,4,7
eval,0.6476190476190524,all,0.0341191836734688,7_7_7_7,4,7
eval,0.50340136054422,female,0.0178136054421764,3_3_3_3,4,3
eval,0.6666666666666667,male,0.0349833333333326,3_3_3_3,4,3
eval,0.7265306122449022,all,0.0338182312925176,3_3_3_3,4,3
eval,0.0952380952380926,female,0.0035374149659863,0_0_0_0,4,0
eval,0.6496598639455731,male,0.0323149659863936,0_0_0_0,4,0
eval,0.5746666666666667,all,0.0302816326530602,0_0_0_0,4,0
eval,0.5578231292517,female,0.025798639455782,5_5_5_5,4,5
eval,0.345,male,0.029125850340135,5_5_5_5,4,5
eval,0.712,all,0.0471540136054421,5_5_5_5,4,5
eval,0.1,female,0.0071591836734691,6_6_6_6,4,6
eval,0.66,male,0.0406469387755108,6_6_6_6,4,6
eval,0.628,all,0.0370644897959181,6_6_6_6,4,6
eval,0.24,female,0.023185034013606,8_8_8_8,4,8
eval,0.363945578231295,male,0.0149482993197276,8_8_8_8,4,8
eval,0.3591836734693876,all,0.0155194557823129,8_8_8_8,4,8
eval,1.106666666666667,female,0.0606190476190469,1_1_1_1,4,1
eval,0.8401360544217695,male,0.1027319727891159,1_1_1_1,4,1
eval,1.1906666666666663,all,0.1041733333333331,1_1_1_1,4,1
eval,2.3673469387755053,female,0.2585564625850349,4_4_4_4,4,4
eval,0.4049999999999999,male,0.0246479591836729,4_4_4_4,4,4
eval,1.0938775510204055,all,0.1186525170068034,4_4_4_4,4,4
eval,0.5442176870748328,female,0.0189959183673466,1_1_1_1_1,5,1
eval,0.63,male,0.0532564625850342,1_1_1_1_1,5,1
eval,0.992,all,0.0571855782312924,1_1_1_1_1,5,1
eval,0.2040816326530636,female,0.00811156462585,5_5_5_5_5,5,5
eval,0.0374149659863931,male,0.0014156462585033,5_5_5_5_5,5,5
eval,0.1061224489795953,all,0.007451972789115,5_5_5_5_5,5,5
eval,1.0748299319727872,female,0.0596897959183677,4_4_4_4_4,5,4
eval,0.205,male,0.0106472789115641,4_4_4_4_4,5,4
eval,0.5795918367346942,all,0.0441983673469396,4_4_4_4_4,5,4
eval,0.0408163265306127,female,0.0016326530612244,3_3_3_3_3,5,3
eval,0.6133333333333334,male,0.0333588435374141,3_3_3_3_3,5,3
eval,0.588,all,0.027484625850341,3_3_3_3_3,5,3
eval,0.3399999999999999,female,0.0133238095238091,6_6_6_6_6,5,6
eval,0.3401360544217691,male,0.0240812925170057,6_6_6_6_6,5,6
eval,0.3346666666666666,all,0.022015238095239,6_6_6_6_6,5,6
eval,0.1360544217687054,female,0.0102789115646251,2_2_2_2_2,5,2
eval,0.3435374149659886,male,0.0194132653061215,2_2_2_2_2,5,2
eval,0.3,all,0.0171529251700685,2_2_2_2_2,5,2
eval,0.0952380952380926,female,0.0053482993197277,8_8_8_8_8,5,8
eval,0.7183333333333333,male,0.0252238095238088,8_8_8_8_8,5,8
eval,0.666666666666671,all,0.0237126530612242,8_8_8_8_8,5,8
eval,0.0136054421768672,female,0.0001360544217687,7_7_7_7_7,5,7
eval,0.1496598639455837,male,0.0112489795918363,7_7_7_7_7,5,7
eval,0.1533333333333333,all,0.0097902040816328,7_7_7_7_7,5,7
eval,0.0544217687074799,female,0.0058408163265301,0_0_0_0_0,5,0
eval,0.15,male,0.009671428571428,0_0_0_0_0,5,0
eval,0.256,all,0.0174165986394567,0_0_0_0_0,5,0
eval,0.1933333333333333,female,0.0067510204081629,9_9_9_9_9,5,9
eval,0.49,male,0.0379445578231297,9_9_9_9_9,5,9
eval,0.58,all,0.0384119727891148,9_9_9_9_9,5,9
