phase,eer,gender,minDCF,text,loop,word
eval,7.706666666666667,female,0.4557959183673463,0,1,0
eval,7.877551020408157,male,0.5277959183673477,0,1,0
eval,8.689333333333334,all,0.5519357823129252,0,1,0
eval,5.5,female,0.2651401360544228,3,1,3
eval,8.33,male,0.4199704081632659,3,1,3
eval,7.804,all,0.3859874829931982,3,1,3
eval,4.993333333333334,female,0.2994857142857141,6,1,6
eval,5.671666666666667,male,0.3731200680272115,6,1,6
eval,6.093333333333333,all,0.3813991836734684,6,1,6
eval,8.333333333333332,female,0.4335469387755099,1,1,1
eval,7.683673469387752,male,0.4771476190476187,1,1,1
eval,8.217687074829927,all,0.5288225850340144,1,1,1
eval,6.408163265306122,female,0.4581034013605435,5,1,5
eval,5.367346938775508,male,0.2913908163265314,5,1,5
eval,5.913333333333334,all,0.3975262585034015,5,1,5
eval,9.755102040816322,female,0.4070911564625841,9,1,9
eval,5.491666666666667,male,0.379474149659865,9,1,9
eval,6.666666666666667,all,0.4234903401360546,9,1,9
eval,8.040816326530608,female,0.3515102040816327,2,1,2
eval,11.21428571428571,male,0.5459816326530611,2,1,2
eval,10.444,all,0.5030993197278916,2,1,2
eval,10.1,female,0.5489088435374146,4,1,4
eval,6.368333333333333,male,0.3365102040816334,4,1,4
eval,7.334666666666667,all,0.478172789115646,4,1,4
eval,6.176870748299324,female,0.3451578231292516,7,1,7
eval,6.909999999999999,male,0.3743227891156464,7,1,7
eval,7.1386666666666665,all,0.3826734693877552,7,1,7
eval,6.013605442176873,female,0.3039809523809523,8,1,8
eval,8.846938775510205,male,0.4973408163265306,8,1,8
eval,8.729251700680274,all,0.4629477551020398,8,1,8
eval,3.129251700680269,female,0.1808421768707477,9_9,2,9
eval,2.8633333333333333,male,0.2000901360544227,9_9,2,9
eval,4.086666666666667,all,0.3140639455782304,9_9,2,9
eval,1.3605442176870763,female,0.0639823129251698,6_6,2,6
eval,2.6316666666666664,male,0.1760346938775509,6_6,2,6
eval,2.4571428571428577,all,0.1535687074829935,6_6,2,6
eval,2.4,female,0.1287959183673469,7_7,2,7
eval,2.7383333333333333,male,0.1459731292517003,7_7,2,7
eval,2.805333333333333,all,0.1501044897959177,7_7,2,7
eval,2.18,female,0.1267074829931973,3_3,2,3
eval,2.711666666666667,male,0.1387295918367349,3_3,2,3
eval,2.628571428571425,all,0.1387738775510202,3_3,2,3
eval,1.2653061224489837,female,0.0943496598639446,8_8,2,8
eval,2.693877551020407,male,0.1698149659863947,8_8,2,8
eval,2.4843537414966037,all,0.1469744217687077,8_8,2,8
eval,2.813333333333333,female,0.1594122448979595,1_1,2,1
eval,3.1156462585034017,male,0.2325333333333331,1_1,2,1
eval,3.8546666666666662,all,0.2478677551020407,1_1,2,1
eval,2.313333333333333,female,0.1296530612244898,2_2,2,2
eval,3.501666666666667,male,0.1893649659863938,2_2,2,2
eval,3.2027210884353785,all,0.1715496598639464,2_2,2,2
eval,4.866666666666666,female,0.2970040816326534,4_4,2,4
eval,1.6224489795918395,male,0.0887499999999994,4_4,2,4
eval,2.313333333333333,all,0.1598810884353736,4_4,2,4
eval,3.3666666666666663,female,0.1452530612244897,5_5,2,5
eval,1.9366666666666668,male,0.1319887755102035,5_5,2,5
eval,2.569333333333333,all,0.1816666666666674,5_5,2,5
eval,2.1133333333333333,female,0.1333224489795915,0_0,2,0
eval,2.7244897959183723,male,0.1753976190476184,0_0,2,0
eval,3.1466666666666665,all,0.2004081632653068,0_0,2,0
eval,0.2857142857142891,female,0.0202108843537408,9_9_9,3,9
eval,0.9766666666666668,male,0.0505942176870756,9_9_9,3,9
eval,0.8466666666666668,all,0.0426672108843538,9_9_9,3,9
eval,0.50340136054422,female,0.03478231292517,0_0_0,3,0
eval,0.9931972789115616,male,0.0623193877551024,0_0_0,3,0
eval,1.0557823129251689,all,0.0614059863945575,0_0_0,3,0
eval,1.3605442176870763,female,0.0540884353741489,2_2_2,3,2
eval,1.085034013605446,male,0.0748965986394559,2_2_2,3,2
eval,1.1106666666666667,all,0.0731923809523809,2_2_2,3,2
eval,0.2866666666666667,female,0.0224299319727882,6_6_6,3,6
eval,1.1088435374149608,male,0.1090445578231299,6_6_6,3,6
eval,1.0340136054421745,all,0.0908029931972779,6_6_6,3,6
eval,1.9455782312925216,female,0.1096775510204091,1_1_1,3,1
eval,1.3066666666666666,male,0.0936707482993193,1_1_1,3,1
eval,2.18,all,0.1609812244897955,1_1_1,3,1
eval,0.72,female,0.031010884353741,3_3_3,3,3
eval,0.8877551020408214,male,0.0569659863945571,3_3_3,3,3
eval,0.9906666666666666,all,0.0550402721088441,3_3_3,3,3
eval,0.4217687074829945,female,0.0183904761904752,7_7_7,3,7
eval,1.1866666666666663,male,0.0834408163265301,7_7_7,3,7
eval,1.172,all,0.0751975510204085,7_7_7,3,7
eval,1.5374149659863945,female,0.1156680272108835,5_5_5,3,5
eval,0.812925170068024,male,0.0545829931972791,5_5_5,3,5
