phase,eer,gender,minDCF,text,loop,word
eval,10.761904761904761,female,0.9096938775510212,9_1,2,9
eval,10.773333333333333,male,0.8652268707483003,9_1,2,9
eval,11.178231292517005,all,0.8880253061224486,9_1,2,9
eval,11.986394557823132,female,0.8700013605442184,9_6,2,9
eval,10.83,male,0.868698299319728,9_6,2,9
eval,11.238666666666667,all,0.8817028571428568,9_6,2,9
eval,13.473333333333334,female,0.8272435374149648,1_6,2,1
eval,10.77,male,0.8929673469387761,1_6,2,1
eval,11.709333333333333,all,0.8884971428571431,1_6,2,1
eval,11.106666666666666,female,0.9016843537414962,1_9,2,1
eval,10.129251700680275,male,0.8925261904761908,1_9,2,1
eval,10.557823129251698,all,0.8972971428571427,1_9,2,1
eval,12.149659863945583,female,0.8502517006802729,9_0,2,9
eval,13.276666666666667,male,0.9233275510204079,9_0,2,9
eval,13.123809523809527,all,0.9119638095238101,9_0,2,9
eval,8.153333333333332,female,0.7191755102040814,6_3,2,6
eval,10.606666666666667,male,0.8023459183673468,6_3,2,6
eval,10.218666666666666,all,0.7877923809523804,6_3,2,6
eval,13.22448979591837,female,0.9338176870748299,0_9,2,0
eval,12.323129251700681,male,0.9034612244897968,0_9,2,0
eval,12.582312925170068,all,0.9113869387755111,0_9,2,0
eval,10.612244897959188,female,0.8234312925170074,6_1,2,6
eval,10.591836734693882,male,0.8619918367346929,6_1,2,6
eval,10.954666666666666,all,0.8690868027210876,6_1,2,6
eval,9.87755102040816,female,0.8419823129251706,3_9,2,3
eval,12.197278911564624,male,0.9122989795918358,3_9,2,3
eval,11.749659863945583,all,0.902884081632652,3_9,2,3
eval,11.0,female,0.883314285714285,9_3,2,9
eval,11.979591836734693,male,0.8954891156462581,9_3,2,9
eval,11.782312925170068,all,0.8975915646258501,9_3,2,9
eval,13.17006802721088,female,0.8708639455782314,1_0,2,1
eval,13.574829931972786,male,0.9261421768707492,1_0,2,1
eval,13.628000000000002,all,0.9162370068027204,1_0,2,1
eval,9.846666666666666,female,0.8691687074829927,3_1,2,3
eval,11.335,male,0.8939741496598648,3_1,2,3
eval,11.056000000000001,all,0.8908242176870745,3_1,2,3
eval,10.993197278911559,female,0.8788721088435367,1_3,2,1
eval,11.238333333333333,male,0.911854761904762,1_3,2,1
eval,11.172789115646253,all,0.9071240816326521,1_3,2,1
eval,14.244897959183678,female,0.8624707482993197,0_1,2,0
eval,13.903333333333334,male,0.9525666666666666,0_1,2,0
eval,14.349333333333334,all,0.9354370068027215,0_1,2,0
eval,10.466666666666667,female,0.7624680272108847,0_3,2,0
eval,12.986666666666666,male,0.8615115646258503,0_3,2,0
eval,12.604081632653063,all,0.845608163265306,0_3,2,0
eval,11.253333333333334,female,0.8534326530612243,6_9,2,6
eval,11.027210884353744,male,0.8591942176870749,6_9,2,6
eval,11.572789115646254,all,0.8714106122448989,6_9,2,6
eval,9.374149659863951,female,0.796239455782313,6_0,2,6
eval,10.60544217687075,male,0.8244761904761913,6_0,2,6
eval,10.724,all,0.8227374149659856,6_0,2,6
eval,11.074829931972785,female,0.8338598639455789,0_6,2,0
eval,11.15,male,0.8349802721088436,0_6,2,0
eval,11.082666666666666,all,0.847916462585035,0_6,2,0
eval,11.88,female,0.7956353741496605,3_0,2,3
eval,12.380952380952381,male,0.8532197278911565,3_0,2,3
eval,12.255782312925167,all,0.8436819047619045,3_0,2,3
eval,10.686666666666667,female,0.8177102040816333,3_6,2,3
eval,11.10544217687075,male,0.8461435374149668,3_6,2,3
eval,10.985034013605443,all,0.8429583673469391,3_6,2,3
