phase,eer,gender,minDCF,text,loop,word
eval,7.593333333333334,female,0.3994843537414965,0,1,0
eval,8.365,male,0.5026105442176877,0,1,0
eval,8.785333333333334,all,0.4994481632653057,0,1,0
eval,5.659863945578236,female,0.3518748299319732,3,1,3
eval,7.093333333333334,male,0.3868547619047611,3,1,3
eval,6.688435374149659,all,0.3750639455782318,3,1,3
eval,8.046666666666667,female,0.4142122448979584,6,1,6
eval,6.3265306122448965,male,0.4348193877551028,6,1,6
eval,6.778231292517011,all,0.4314751020408156,6,1,6
eval,6.299319727891161,female,0.3708244897959182,1,1,1
eval,7.465986394557822,male,0.4720476190476191,1,1,1
eval,7.899319727891152,all,0.5083080272108838,1,1,1
eval,8.326530612244898,female,0.4829904761904766,5,1,5
eval,6.826666666666667,male,0.3939741496598631,5,1,5
eval,7.192,all,0.4399668027210876,5,1,5
eval,5.62,female,0.4180625850340129,9,1,9
eval,5.711666666666667,male,0.4133908163265314,9,1,9
eval,5.774149659863948,all,0.4228963265306121,9,1,9
eval,7.510204081632654,female,0.475586394557823,2,1,2
eval,8.272108843537417,male,0.4012551020408167,2,1,2
eval,7.892,all,0.4205455782312924,2,1,2
eval,8.86,female,0.5600190476190472,4,1,4
eval,6.911564625850342,male,0.3566431972789116,4,1,4
eval,7.204000000000001,all,0.426062312925171,4,1,4
eval,5.836734693877554,female,0.368427210884354,7,1,7
eval,8.041666666666666,male,0.4744761904761905,7,1,7
eval,7.672,all,0.4524307482993202,7,1,7
eval,7.414965986394561,female,0.4526244897959178,8,1,8
eval,7.983333333333334,male,0.4173387755102042,8,1,8
eval,7.788,all,0.4192119727891159,8,1,8
eval,3.826666666666666,female,0.2501414965986389,9_9,2,9
eval,3.04,male,0.2406976190476183,9_9,2,9
eval,3.306122448979587,all,0.2645635374149659,9_9,2,9
eval,2.013605442176869,female,0.1244462585034016,6_6,2,6
eval,2.848333333333333,male,0.2081003401360536,6_6,2,6
eval,2.7129251700680257,all,0.1898157823129244,6_6,2,6
eval,0.8843537414966018,female,0.0586666666666659,7_7,2,7
eval,3.065,male,0.1796088435374139,7_7,2,7
eval,2.7493333333333334,all,0.1556887074829942,7_7,2,7
eval,1.7551020408163254,female,0.0955278911564636,3_3,2,3
eval,2.678333333333333,male,0.1611673469387758,3_3,2,3
eval,2.4761904761904763,all,0.1462933333333331,3_3,2,3
eval,2.3129251700680253,female,0.132168707482994,8_8,2,8
eval,2.2891156462584994,male,0.1647690476190472,8_8,2,8
eval,2.432653061224488,all,0.1616712925170072,8_8,2,8
eval,3.62,female,0.2248353741496593,1_1,2,1
eval,3.266666666666666,male,0.2016275510204084,1_1,2,1
eval,3.4666666666666623,all,0.2259951020408163,1_1,2,1
eval,3.0068027210884307,female,0.1683306122448975,2_2,2,2
eval,4.000000000000004,male,0.1962142857142861,2_2,2,2
eval,3.752380952380952,all,0.1886040816326532,2_2,2,2
eval,3.913333333333333,female,0.3259986394557819,4_4,2,4
eval,2.945578231292512,male,0.1833380952380948,4_4,2,4
eval,3.221768707482997,all,0.217577142857142,4_4,2,4
eval,4.046666666666667,female,0.2216680272108842,5_5,2,5
eval,3.3216666666666663,male,0.1932901360544217,5_5,2,5
eval,3.4721088435374137,all,0.2070487074829927,5_5,2,5
eval,1.877551020408164,female,0.1288136054421779,0_0,2,0
eval,2.85,male,0.183457142857142,0_0,2,0
eval,2.9088435374149624,all,0.1756873469387752,0_0,2,0
eval,0.8533333333333334,female,0.0695414965986404,9_9_9,3,9
eval,1.387755102040822,male,0.1109812925170063,9_9_9,3,9
eval,1.413333333333333,all,0.1059284353741502,9_9_9,3,9
eval,1.0476190476190528,female,0.0532108843537422,0_0_0,3,0
eval,1.125850340136059,male,0.0750013605442168,0_0_0,3,0
eval,1.2013333333333334,all,0.0759466666666668,0_0_0,3,0
eval,1.606666666666667,female,0.0860557823129243,2_2_2,3,2
eval,1.789115646258499,male,0.108742517006803,2_2_2,3,2
eval,1.7333333333333332,all,0.1042089795918361,2_2_2,3,2
eval,0.1632653061224509,female,0.0167156462585025,6_6_6,3,6
eval,1.2040816326530646,male,0.0950486394557832,6_6_6,3,6
eval,1.1210884353741513,all,0.0816312925170069,6_6_6,3,6
eval,1.28,female,0.0934870748299329,1_1_1,3,1
eval,1.535,male,0.1107993197278901,1_1_1,3,1
eval,1.5863945578231342,all,0.1190190476190478,1_1_1,3,1
eval,0.6133333333333334,female,0.0477918367346936,3_3_3,3,3
eval,1.1733333333333331,male,0.0819704081632659,3_3_3,3,3
eval,1.0285714285714231,all,0.0728282993197269,3_3_3,3,3
eval,0.3733333333333333,female,0.0201591836734684,7_7_7,3,7
eval,1.2266666666666668,male,0.0787908163265315,7_7_7,3,7
eval,1.1210884353741513,all,0.0678443537414971,7_7_7,3,7
eval,1.387755102040822,female,0.0758707482993197,5_5_5,3,5
eval,1.7142857142857126,male,0.1272887755102048,5_5_5,3,5
eval,1.7795918367346952,all,0.1169733333333341,5_5_5,3,5
eval,2.1266666666666665,female,0.1611564625850333,4_4_4,3,4
eval,1.3333333333333308,male,0.0968119047619048,4_4_4,3,4
eval,1.556462585034013,all,0.1213458503401352,4_4_4,3,4
eval,1.156462585034013,female,0.0667034013605439,8_8_8,3,8
eval,0.7933333333333334,male,0.0576840136054421,8_8_8,3,8
eval,0.8925170068027177,all,0.0620541496598642,8_8_8,3,8
eval,0.9133333333333332,female,0.0417074829931965,2_2_2_2,4,2
eval,0.5016666666666667,male,0.0308792517006811,2_2_2_2,4,2
eval,0.5986394557823127,all,0.0393175510204085,2_2_2_2,4,2
eval,0.5733333333333334,female,0.033534693877552,9_9_9_9,4,9
eval,1.0633333333333332,male,0.0881996598639464,9_9_9_9,4,9
eval,1.0573333333333337,all,0.0776081632653051,9_9_9_9,4,9
eval,0.0544217687074799,female,0.0038938775510201,7_7_7_7,4,7
eval,0.5166666666666666,male,0.031646258503402,7_7_7_7,4,7
eval,0.4517006802721046,all,0.0277058503401351,7_7_7_7,4,7
eval,0.0952380952380926,female,0.0062068027210881,3_3_3_3,4,3
eval,0.5816666666666667,male,0.0551034013605434,3_3_3_3,4,3
eval,0.4746666666666666,all,0.0452696598639448,3_3_3_3,4,3
eval,0.1733333333333333,female,0.0145387755102032,0_0_0_0,4,0
eval,0.5683333333333334,male,0.0433023809523816,0_0_0_0,4,0
eval,0.5906666666666667,all,0.0408495238095233,0_0_0_0,4,0
eval,0.1904761904761853,female,0.0087074829931972,5_5_5_5,4,5
eval,0.545,male,0.0287646258503391,5_5_5_5,4,5
eval,0.495238095238093,all,0.0246340136054413,5_5_5_5,4,5
eval,0.1360544217687054,female,0.0084353741496598,6_6_6_6,4,6
eval,0.5646258503401391,male,0.054989795918367,6_6_6_6,4,6
eval,0.512,all,0.0451703401360541,6_6_6_6,4,6
eval,0.4897959183673417,female,0.0263659863945586,8_8_8_8,4,8
eval,0.4583333333333333,male,0.0312639455782321,8_8_8_8,4,8
eval,0.4559999999999999,all,0.0283542857142858,8_8_8_8,4,8
eval,0.3537414965986363,female,0.017541496598639,1_1_1_1,4,1
eval,0.92,male,0.091569727891157,1_1_1_1,4,1
eval,0.8108843537414923,all,0.0776282993197279,1_1_1_1,4,1
eval,1.2666666666666666,female,0.1052761904761915,4_4_4_4,4,4
eval,0.5816326530612259,male,0.0371119047619055,4_4_4_4,4,4
eval,0.7973333333333334,all,0.0545363265306114,4_4_4_4,4,4
eval,1.22,female,0.0408489795918361,1_1_1_1_1,5,1
eval,0.7414965986394573,male,0.0451261904761911,1_1_1_1_1,5,1
eval,0.8546666666666666,all,0.0479722448979584,1_1_1_1_1,5,1
eval,0.1533333333333333,female,0.0058503401360544,5_5_5_5_5,5,5
eval,0.3707482993197231,male,0.0204561224489792,5_5_5_5_5,5,5
eval,0.3319727891156421,all,0.0186204081632644,5_5_5_5_5,5,5
eval,0.3401360544217691,female,0.0266802721088442,4_4_4_4_4,5,4
eval,0.7040816326530641,male,0.0402200680272117,4_4_4_4_4,5,4
eval,0.616,all,0.0365616326530604,4_4_4_4_4,5,4
eval,0.0,female,0.0,3_3_3_3_3,5,3
eval,0.2891156462585087,male,0.0249761904761894,3_3_3_3_3,5,3
eval,0.2367346938775494,all,0.0202258503401352,3_3_3_3_3,5,3
eval,0.2133333333333333,female,0.0147265306122443,6_6_6_6_6,5,6
eval,0.2483333333333333,male,0.0318925170068032,6_6_6_6_6,5,6
eval,0.2426666666666666,all,0.0276617687074829,6_6_6_6_6,5,6
eval,0.7891156462584981,female,0.0265632653061218,2_2_2_2_2,5,2
eval,0.9319727891156426,male,0.032205782312926,2_2_2_2_2,5,2
eval,0.9306122448979548,all,0.0336361904761906,2_2_2_2_2,5,2
eval,0.1733333333333333,female,0.0047619047619047,8_8_8_8_8,5,8
eval,0.3979591836734686,male,0.0210295918367341,8_8_8_8_8,5,8
eval,0.3782312925170061,all,0.0180650340136053,8_8_8_8_8,5,8
eval,0.0272108843537455,female,0.0017687074829931,7_7_7_7_7,5,7
eval,0.3027210884353759,male,0.0250428571428576,7_7_7_7_7,5,7
eval,0.2693877551020462,all,0.0208892517006803,7_7_7_7_7,5,7
eval,0.3401360544217691,female,0.0199809523809515,0_0_0_0_0,5,0
eval,0.455,male,0.0252612244897949,0_0_0_0_0,5,0
eval,0.4544217687074803,all,0.028404081632652,0_0_0_0_0,5,0
eval,0.1,female,0.0087401360544212,9_9_9_9_9,5,9
eval,0.4693877551020353,male,0.0283435374149649,9_9_9_9_9,5,9
eval,0.4190476190476189,all,0.0250552380952378,9_9_9_9_9,5,9
