phase,eer,gender,minDCF,text,loop,word
eval,12.865497076023392,male,0.456140350877193,0,1,0
eval,23.05555555555556,male,0.4777777777777778,3,1,3
eval,17.5,male,0.4999999999999996,6,1,6
eval,3.055555555555556,male,0.1861111111111109,1,1,1
eval,17.777777777777782,male,0.7305555555555554,5,1,5
eval,11.111111111111116,male,0.6111111111111107,9,1,9
eval,10.0,male,0.3277777777777774,2,1,2
eval,13.33333333333333,male,0.4055555555555551,4,1,4
eval,9.444444444444445,male,0.3611111111111107,7,1,7
eval,19.444444444444446,male,0.5777777777777774,8,1,8
eval,7.222222222222221,male,0.4305555555555553,9_9,2,9
eval,15.555555555555555,male,0.3861111111111108,6_6,2,6
eval,3.333333333333333,male,0.2249999999999998,7_7,2,7
eval,5.833333333333333,male,0.2666666666666666,3_3,2,3
eval,10.555555555555555,male,0.3388888888888889,8_8,2,8
eval,5.000000000000004,male,0.2444444444444444,1_1,2,1
eval,7.777777777777772,male,0.3527777777777775,2_2,2,2
eval,6.666666666666665,male,0.2055555555555555,4_4,2,4
eval,9.166666666666666,male,0.3222222222222222,5_5,2,5
eval,5.555555555555555,male,0.3249999999999994,0_0,2,0
eval,4.444444444444445,male,0.25,9_9_9,3,9
eval,4.444444444444439,male,0.2499999999999995,0_0_0,3,0
eval,7.777777777777772,male,0.2249999999999998,2_2_2,3,2
eval,3.888888888888889,male,0.3694444444444434,6_6_6,3,6
eval,5.833333333333333,male,0.15,1_1_1,3,1
eval,13.88888888888889,male,0.3722222222222222,3_3_3,3,3
eval,4.444444444444439,male,0.3833333333333333,7_7_7,3,7
eval,8.888888888888891,male,0.3111111111111107,5_5_5,3,5
eval,3.8011695906432745,male,0.1345029239766081,4_4_4,3,4
eval,5.0,male,0.2333333333333329,8_8_8,3,8
eval,8.61111111111111,male,0.3416666666666664,2_2_2_2,4,2
eval,3.888888888888889,male,0.1777777777777777,9_9_9_9,4,9
eval,3.508771929824561,male,0.2807017543859659,7_7_7_7,4,7
eval,8.333333333333337,male,0.3638888888888887,3_3_3_3,4,3
eval,1.9444444444444444,male,0.147222222222222,0_0_0_0,4,0
eval,7.222222222222219,male,0.2055555555555555,5_5_5_5,4,5
eval,2.777777777777779,male,0.2083333333333327,6_6_6_6,4,6
eval,7.361963190184051,male,0.2576687116564417,8_8_8_8,4,8
eval,1.9444444444444444,male,0.1388888888888889,1_1_1_1,4,1
eval,3.333333333333333,male,0.1444444444444444,4_4_4_4,4,4
eval,6.666666666666667,male,0.1555555555555555,1_1_1_1_1,5,1
eval,9.444444444444445,male,0.4333333333333325,5_5_5_5_5,5,5
eval,2.7777777777777777,male,0.2916666666666664,4_4_4_4_4,5,4
eval,7.222222222222221,male,0.2666666666666663,3_3_3_3_3,5,3
eval,1.9444444444444444,male,0.2611111111111103,6_6_6_6_6,5,6
eval,5.000000000000004,male,0.1555555555555555,2_2_2_2_2,5,2
eval,8.88888888888889,male,0.3277777777777778,8_8_8_8_8,5,8
eval,2.222222222222225,male,0.1944444444444444,7_7_7_7_7,5,7
eval,2.777777777777779,male,0.1611111111111107,0_0_0_0_0,5,0
eval,8.51063829787234,male,0.3363363363363363,9_9_9_9_9,5,9
