phase,eer,gender,minDCF,text,loop,word
eval,13.450292397660824,male,0.5964912280701754,0,1,0
eval,15.000000000000002,male,0.4055555555555555,3,1,3
eval,17.777777777777782,male,0.5055555555555552,6,1,6
eval,5.555555555555558,male,0.344444444444444,1,1,1
eval,19.444444444444443,male,0.7555555555555555,5,1,5
eval,10.555555555555555,male,0.4277777777777775,9,1,9
eval,14.444444444444448,male,0.5083333333333331,2,1,2
eval,9.444444444444445,male,0.4583333333333327,4,1,4
eval,12.22222222222222,male,0.3333333333333333,7,1,7
eval,20.0,male,0.5388888888888889,8,1,8
eval,6.666666666666667,male,0.3166666666666662,9_9,2,9
eval,17.5,male,0.3749999999999998,6_6,2,6
eval,6.111111111111112,male,0.2305555555555553,7_7,2,7
eval,2.7777777777777777,male,0.2166666666666662,3_3,2,3
eval,10.0,male,0.2833333333333333,8_8,2,8
eval,3.888888888888886,male,0.1694444444444442,1_1,2,1
eval,5.000000000000004,male,0.3499999999999992,2_2,2,2
eval,6.666666666666665,male,0.2277777777777777,4_4,2,4
eval,12.222222222222223,male,0.4166666666666667,5_5,2,5
eval,6.944444444444445,male,0.2749999999999998,0_0,2,0
eval,4.444444444444439,male,0.3499999999999996,9_9_9,3,9
eval,3.888888888888889,male,0.244444444444444,0_0_0,3,0
eval,6.111111111111112,male,0.2166666666666666,2_2_2,3,2
eval,5.555555555555558,male,0.4638888888888879,6_6_6,3,6
eval,4.722222222222222,male,0.1583333333333331,1_1_1,3,1
eval,11.944444444444445,male,0.3999999999999996,3_3_3,3,3
eval,2.777777777777779,male,0.3499999999999999,7_7_7,3,7
eval,10.555555555555552,male,0.2833333333333333,5_5_5,3,5
eval,2.631578947368421,male,0.2046783625730994,4_4_4,3,4
eval,3.055555555555556,male,0.1722222222222218,8_8_8,3,8
eval,12.777777777777777,male,0.3944444444444445,2_2_2_2,4,2
eval,8.888888888888891,male,0.2888888888888888,9_9_9_9,4,9
eval,2.631578947368421,male,0.1695906432748548,7_7_7_7,4,7
eval,8.888888888888891,male,0.3111111111111107,3_3_3_3,4,3
eval,2.777777777777779,male,0.2361111111111105,0_0_0_0,4,0
eval,5.000000000000004,male,0.2027777777777775,5_5_5_5,4,5
eval,1.6666666666666718,male,0.2194444444444438,6_6_6_6,4,6
eval,4.294478527607362,male,0.3036809815950916,8_8_8_8,4,8
eval,1.6666666666666718,male,0.0888888888888888,1_1_1_1,4,1
eval,2.222222222222225,male,0.05,4_4_4_4,4,4
eval,4.444444444444439,male,0.1111111111111111,1_1_1_1_1,5,1
eval,10.833333333333334,male,0.3666666666666666,5_5_5_5_5,5,5
eval,5.833333333333333,male,0.5194444444444438,4_4_4_4_4,5,4
eval,11.66666666666667,male,0.3,3_3_3_3_3,5,3
eval,2.7777777777777777,male,0.2777777777777774,6_6_6_6_6,5,6
eval,3.888888888888889,male,0.1555555555555555,2_2_2_2_2,5,2
eval,6.111111111111112,male,0.2277777777777777,8_8_8_8_8,5,8
eval,2.777777777777779,male,0.1,7_7_7_7_7,5,7
eval,2.777777777777779,male,0.1527777777777776,0_0_0_0_0,5,0
eval,10.81081081081081,male,0.3603603603603603,9_9_9_9_9,5,9
